fiNum;fiDiasPermanencia;fnTasaRecuperacion;fnTasaLiquidacion;fnAforoUtilizado;fnInteresOrdinario;fnColocacionAnual;fnYield;
2860751;782;1.0000;1.0000;0.8900;1349.00;;0.8379;
2891101;1381;0.9700;0.8300;0.9700;766.00;;2.3762;
2150216;174;0.6000;0.0000;0.9100;102.00;;;
775735;237;0.8200;0.7100;0.9200;1026.00;;0.4886;
123334;1229;0.9500;0.4500;0.9400;4821.00;;0.9705;
1486627;288;0.9000;0.0000;0.9300;420.00;;;
2700860;114;1.0000;1.0000;0.4200;290.00;;0.0893;
2158610;447;1.0000;1.0000;0.9400;1708.00;;0.5425;
2468761;1;;;0.9300;;;;
1637284;71;0.5000;0.0000;0.9200;118.00;;;
2371738;1;;;0.9200;;;;
566555;57;0.0000;0.0000;0.9200;;;;
787365;43;1.0000;1.0000;0.9200;740.00;;0.1276;
1184595;1124;1.0000;1.0000;0.9600;1033.00;2210.00;0.6025;
2104610;281;1.0000;;0.9400;552.00;1800.00;0.3067;
2185112;780;1.0000;1.0000;0.9400;536.00;;1.2913;
1761203;7;;;0.9300;25.00;;;
1914711;570;1.0000;1.0000;1.1400;1617.00;1210.00;1.4314;
824510;57;0.0000;0.0000;0.9300;;;;
1103577;1204;0.9400;0.3000;0.9200;4442.00;;1.7636;
2501655;233;0.7500;0.2500;1.0600;1558.00;;1.0208;
1577607;434;0.9500;0.5000;0.9200;4269.00;;2.1285;
2857442;893;1.0000;1.0000;1.0200;9556.00;34410.00;0.7722;
943667;57;0.0000;0.0000;0.9000;406.00;;;
1904268;1307;1.0000;1.0000;1.0200;3669.00;;0.4365;
837434;402;0.8800;0.0000;0.9400;1289.00;;;
2984617;1;;;0.9500;;;;
2431054;130;0.8600;0.8300;0.8700;664.00;10810.00;0.2757;
194029;1294;1.0000;1.0000;0.9000;5635.00;;0.8428;
1390940;182;0.5000;0.3300;0.9100;255.00;;0.2339;
1231898;1175;0.9700;0.7500;0.9900;569.00;;0.3270;
1753499;198;0.8000;0.0000;0.8700;160.00;;;
446349;37;0.0000;0.0000;0.9200;;;;
128738;1;;;0.9600;;;;
736099;65;1.0000;1.0000;0.9000;237.00;;0.2855;
551457;1508;1.0000;;0.8500;3164.00;;0.5587;
2007983;1;;;0.9100;;;;
2481248;1;;;0.9300;;;;
1096777;446;0.6000;0.2700;0.9200;426.00;;0.4636;
2959405;798;1.0000;1.0000;0.6800;2771.00;;0.9038;
671100;635;0.9500;0.7500;1.0100;3822.00;;1.3086;
698329;57;0.0000;0.0000;0.9200;;;;
1080627;120;0.0000;0.0000;0.8900;;;;
1212200;37;0.0000;0.0000;0.9000;;;;
1967956;254;1.0000;1.0000;0.9800;5219.00;;1.0174;
2887170;37;0.0000;0.0000;0.9000;436.00;;;
340857;40;0.0000;0.0000;0.9200;25.00;;;
2880881;547;1.0000;1.0000;0.9700;462.00;;1.1703;
1990430;65;0.0000;0.0000;0.9300;;;;
424863;1529;0.9800;0.7500;1.0100;21788.00;16980.00;1.2627;
84642;231;0.8500;0.5000;0.9300;2107.00;;0.7433;
2366157;169;0.8000;0.5000;0.9100;521.00;;0.4491;
860383;382;0.9700;0.7500;0.9000;240.00;;0.0654;
503472;85;0.5000;0.5000;0.9100;65.00;530.00;0.1226;
118471;261;1.0000;1.0000;0.9800;1888.00;7560.00;0.9732;
508839;43;1.0000;1.0000;0.9100;145.00;2560.00;0.0843;
111633;1;;;0.9300;;;;
2211668;10;1.0000;1.0000;0.8900;19.00;;0.0528;
2311247;2373;1.0000;1.0000;1.0100;1722.00;24290.00;0.5269;
433568;1;;;0.9300;;;;
3047966;237;1.0000;1.0000;0.9500;555.00;1740.00;0.3258;
300374;137;0.7500;0.0000;0.9200;267.00;;;
1625767;1;;;0.9300;;;;
2386870;64;0.0000;0.0000;0.9300;;;;
1463353;1;;;0.9300;;;;
2284654;937;1.0000;1.0000;0.8700;11896.00;22230.00;0.7302;
2375294;122;1.0000;1.0000;0.9100;264.00;;0.4910;
46791;296;0.9000;0.5000;0.9200;580.00;;0.8342;
2322497;442;1.0000;1.0000;0.7800;559.00;;0.5800;
2766441;494;1.0000;1.0000;0.7200;927.00;;0.4785;
168581;120;0.0000;0.0000;0.9100;18.00;;;
1539756;309;1.0000;1.0000;0.9900;658.00;;0.2832;
166328;1;;;0.9300;;;;
11420;209;1.0000;1.0000;0.7900;1651.00;;0.6050;
1966510;256;0.9000;0.7100;0.9500;5045.00;32610.00;1.3330;
2194572;151;0.8000;0.5000;0.9100;983.00;1970.00;1.0927;
1013667;64;0.0000;0.0000;0.9100;;;;
2160198;647;0.9500;0.0000;0.8700;957.00;;;
2880988;12;;;0.9300;;;;
2700620;57;0.0000;0.0000;0.9200;;;;
321977;271;1.0000;1.0000;0.9100;1794.00;;0.8300;
1061195;293;0.0000;0.0000;0.9200;;;;
1584554;177;0.6500;0.0000;0.9700;1927.00;;;
990931;332;1.0000;1.0000;0.9100;1046.00;970.00;1.2529;
1250083;2485;1.0000;1.0000;0.9000;8461.00;;0.6392;
1489673;1;;;0.9300;;1580.00;;
1076895;1217;0.9700;0.7500;0.9400;3007.00;;1.5787;
51968;793;0.9600;0.0000;0.8600;2210.00;;;
2112001;2;;;0.9100;;;;
1721295;136;0.7100;0.0000;0.9200;983.00;;;
2639266;72;0.5000;0.0000;0.9300;51.00;;;
61501;950;1.0000;1.0000;0.8800;5514.00;;0.5103;
957339;81;1.0000;1.0000;0.9200;252.00;;0.3011;
2312908;48;1.0000;1.0000;0.5500;487.00;;0.1218;
3031244;1;;;0.9300;;;;
2373634;418;0.0900;0.0900;0.9200;224.00;;;
992779;260;1.0000;1.0000;0.8300;2505.00;13390.00;0.3590;
2164134;170;0.6700;0.5000;0.7700;510.00;;0.1700;
610148;1;;;0.9100;;;;
2654358;411;1.0000;1.0000;0.9200;1186.00;;1.4789;
591738;416;0.9300;0.6700;1.0200;1000.00;;0.6634;
2047421;1;;;0.9300;;;;
181293;14;1.0000;1.0000;0.9300;82.00;;0.0427;
2307982;527;1.0000;1.0000;0.9000;8493.00;;0.6528;
371176;116;1.0000;1.0000;1.4700;2067.00;;0.1518;
1633491;299;1.0000;1.0000;0.9100;30.00;1370.00;0.0219;
1539061;22;1.0000;1.0000;0.9000;213.00;;0.0852;
2915793;35;1.0000;1.0000;0.9100;26.00;;0.0867;
1357019;1769;0.9600;0.8000;0.8800;4229.00;5320.00;1.1806;
1967219;59;1.0000;;0.8600;599.00;3590.00;0.1669;
148943;58;0.0000;0.0000;0.9200;;;;
275430;19;1.0000;;0.8500;;700.00;0.0000;
755378;48;1.0000;1.0000;0.9100;149.00;700.00;0.2129;
2741032;246;1.0000;1.0000;1.1000;8175.00;45610.00;0.4856;
224034;185;0.0000;0.0000;0.9400;;1590.00;;
689516;257;1.0000;1.0000;0.9200;236.00;;0.3617;
2701933;36;0.0000;0.0000;0.9300;;;;
2489884;164;0.4000;0.4000;0.9100;55.00;970.00;0.0567;
332585;824;0.7200;0.3100;0.8900;1586.00;;0.7015;
1987643;959;1.0000;1.0000;0.9200;1534.00;;1.0854;
1547987;111;0.5000;0.3300;0.7200;83.00;;0.0830;
2374984;57;0.0000;0.0000;0.9200;;;;
1017132;1931;0.9600;0.7300;1.0400;7358.00;;0.8916;
2705160;1865;0.9400;0.3600;0.8800;7883.00;;1.1178;
1158586;1;;;0.9100;;;;
2189031;5;;;0.9200;;;;
1308374;944;1.0000;1.0000;0.8700;323.00;;0.1843;
1712803;498;0.9400;0.6700;0.9200;23910.00;;1.3828;
2650781;2312;0.9700;0.6700;0.9300;899.00;;1.9286;
2789933;613;1.0000;1.0000;0.5900;773.00;;0.2610;
2449549;210;1.0000;;0.8600;1132.00;3010.00;0.3761;
2633359;50;1.0000;1.0000;0.9100;93.00;;0.1276;
3033966;1231;0.8400;0.6700;1.0800;7576.00;;0.3413;
400407;1;;;0.9300;;;;
2742370;1009;0.9500;0.7500;0.9700;5589.00;;1.5410;
1245557;1;;;0.9300;;;;
146212;28;1.0000;1.0000;0.9200;1295.00;;0.1160;
2462237;37;0.0000;0.0000;0.9200;1805.00;;;
899769;200;0.6000;0.0000;0.8700;69.00;1350.00;;
1437317;71;0.3300;0.0000;0.9200;111.00;;;
2868713;57;0.0000;0.0000;0.9300;;;;
1012610;57;0.0000;0.0000;0.9200;;;;
1049854;1;;;0.9100;;;;
362895;3;1.0000;1.0000;0.9200;27.00;;;
1807643;1597;1.0000;1.0000;0.4100;874.00;;0.4874;
1283270;2954;1.0000;1.0000;0.8200;3492.00;;0.4695;
2965337;87;0.5000;0.0000;0.9200;266.00;2180.00;0.1220;
2062792;413;0.9300;0.5000;0.9100;1677.00;2280.00;0.7491;
2431987;644;1.0000;1.0000;0.9600;1652.00;2780.00;1.1767;
257056;292;1.0000;;0.6000;486.00;1760.00;0.4625;
2195339;93;0.0000;0.0000;0.9200;;;;
2108168;1;;;0.9300;;;;
2711935;2346;0.9900;0.7500;0.8500;5845.00;;0.7947;
133172;886;0.9000;0.4500;1.0200;8892.00;;9.9999;
2356618;298;0.8900;0.5000;0.9100;657.00;;4.2318;
2906774;72;0.0000;0.0000;0.9200;;;;
359899;31;1.0000;1.0000;1.0100;541.00;;0.0582;
2532948;541;0.9600;0.8300;0.6200;1817.00;32880.00;0.2578;
1004835;355;1.0000;;0.9200;2350.00;1930.00;1.5010;
1175861;1329;1.0000;1.0000;0.9400;964.00;2150.00;0.4484;
840994;359;0.8900;0.0000;0.9500;4088.00;;;
1201897;1036;0.9600;0.6700;0.9100;294.00;;1.5286;
1226875;1;;;0.9100;;7020.00;;
1508147;64;0.0000;0.0000;0.9200;;;;
2086208;2588;1.0000;1.0000;0.9500;5293.00;;0.9828;
2940063;2449;0.9700;0.6400;0.9300;2643.00;;0.6754;
2678384;1;;;0.9300;;;;
698611;190;0.8300;0.5000;0.9200;300.00;;1.1020;
2021931;1;;;0.9300;;;;
433118;355;0.2500;0.0000;0.9100;453.00;;;
49431;64;0.5000;0.5000;0.9200;36.00;;0.0783;
2917247;233;0.7000;0.5000;1.0500;534.00;;0.7759;
163382;2363;0.9900;0.9100;1.0500;4193.00;;1.9460;
420907;410;0.8300;0.6700;0.9500;7727.00;;0.5177;
2331406;127;0.6700;0.0000;0.9200;186.00;;;
1242176;1;;;0.9300;;;;
1320964;1294;1.0000;1.0000;0.9500;2917.00;;1.3653;
2069722;661;0.9600;0.0000;0.8700;800.00;;;
2338902;69;1.0000;1.0000;0.9000;197.00;;0.6406;
27876;70;0.0000;0.0000;0.9200;2093.00;;;
1537671;57;0.0000;0.0000;0.9200;;;;
2417755;64;0.0000;0.0000;0.9200;;;;
905067;162;1.0000;1.0000;0.9300;377.00;;0.7299;
115201;282;0.7100;0.0000;0.8800;490.00;;;
1310177;2073;1.0000;1.0000;1.0100;1461.00;1560.00;1.5514;
577972;567;1.0000;1.0000;0.8800;3967.00;;0.5360;
2638235;193;1.0000;1.0000;0.9000;993.00;;0.3355;
1718387;2;;;0.9300;;;;
2841343;1;;;0.9300;;;;
72288;990;0.9600;0.7600;0.9800;1569.00;6260.00;0.4717;
265488;391;1.0000;1.0000;0.9200;1096.00;;0.8303;
1587625;1089;1.0000;1.0000;0.6800;276.00;;0.3943;
736677;582;0.8900;0.0000;0.9200;918.00;;;
1140062;367;1.0000;;0.8600;7436.00;;0.7392;
1120047;1;;;0.9300;;;;
2351084;111;0.2000;0.2000;0.9200;165.00;;0.0259;
231946;185;0.8300;0.0000;0.9300;234.00;;;
2544694;72;0.5000;0.0000;0.9100;719.00;;;
597603;57;0.0000;0.0000;0.9300;;;;
1161194;94;1.0000;1.0000;0.9300;69.00;;0.3227;
2646328;144;0.2500;0.0000;0.9000;102.00;;;
229746;2395;1.0000;1.0000;0.8300;5183.00;;0.6550;
1819406;1;;;0.9300;;;;
1962681;1;;;0.9300;;;;
1970549;28;1.0000;1.0000;0.9200;22.00;;0.0262;
917581;1195;1.0000;1.0000;1.1000;4186.00;5660.00;1.0089;
1692156;120;1.0000;1.0000;0.9100;1469.00;;0.4024;
376009;93;1.0000;1.0000;0.8700;186.00;;0.1491;
241888;260;1.0000;;0.9100;1329.00;1970.00;1.1321;
2628626;1012;1.0000;1.0000;0.9500;3023.00;4030.00;0.6256;
390304;147;1.0000;1.0000;0.8800;675.00;;0.3479;
2197516;22;1.0000;1.0000;0.8600;377.00;;0.0739;
328666;1;;;0.9300;693.00;;;
2747498;1;;;0.9300;;;;
1795229;57;0.0000;0.0000;0.9200;;;;
1132793;135;0.7500;0.0000;0.9200;354.00;;;
406029;399;1.0000;1.0000;0.5800;2445.00;33360.00;0.1611;
633315;113;0.6700;0.0000;0.9200;268.00;;;
2355733;1028;0.9400;0.4000;0.9000;15300.00;1300.00;1.4298;
1844824;1;;;0.9300;;;;
2056323;2;;;0.9100;;;;
1682758;2135;0.9500;0.4000;0.9400;21848.00;17312.00;1.1677;
923876;1;;;0.9300;;;;
2588271;200;0.8300;0.5000;0.9300;168.00;;0.3412;
436583;105;0.3300;0.0000;0.9200;103.00;;;
1057856;26;1.0000;1.0000;0.9200;338.00;;0.0916;
248599;370;0.5600;0.2000;0.7200;897.00;;0.3957;
2055112;64;0.0000;0.0000;1.8300;;1210.00;;
876682;1;;;0.9300;;;;
2550518;1488;1.0000;1.0000;1.0200;3908.00;;1.0669;
1868179;111;0.5700;0.2500;0.9400;233.00;;0.9267;
2009124;100;0.5000;0.5000;1.0500;163.00;5380.00;0.0566;
1970833;341;1.0000;1.0000;0.9200;2090.00;;1.3655;
1508268;2553;1.0000;1.0000;1.1100;29100.00;68160.00;0.7333;
1687259;167;0.7500;0.0000;0.9100;198.00;540.00;;
2163724;1109;0.8700;0.2000;0.9200;1291.00;;0.8362;
1298994;64;0.0000;0.0000;0.8600;;1860.00;;
2907710;2166;1.0000;1.0000;0.9400;7378.00;3000.00;0.7980;
1258817;2;;;0.9100;;;;
1501466;1;;;0.9300;;;;
2460827;37;0.0000;0.0000;0.9100;;;;
55425;57;0.0000;0.0000;0.9200;;;;
1724908;154;0.8300;0.5000;0.9300;197.00;;0.5047;
1296433;1;;;0.9100;;1740.00;;
1374910;1;;;0.9200;;;;
2777619;99;0.6700;0.5000;0.8500;1433.00;;0.0435;
2599514;1;;;0.9100;;;;
3009397;37;0.0000;0.0000;0.9400;1859.00;;;
1136769;1;;;0.9100;;;;
1157820;1689;0.9800;0.8300;0.9500;1731.00;;0.7526;
2523318;81;1.0000;1.0000;0.8600;406.00;;0.1885;
2541374;455;0.7400;0.1700;0.9100;6534.00;;2.1925;
810105;23;1.0000;1.0000;0.9300;597.00;4900.00;0.1218;
2534823;2267;1.0000;1.0000;1.0900;9858.00;17770.00;0.6690;
2007567;10;;;0.9300;;;;
3023961;1478;0.9700;0.6000;0.9900;4168.00;;2.6838;
1396920;1883;0.9500;0.5000;0.9600;1808.00;;1.3868;
834951;88;0.5000;0.0000;0.9100;46.00;;;
398846;328;0.8900;0.3300;0.7300;1996.00;;1.1747;
2977567;455;1.0000;1.0000;0.3500;372.00;;1.0000;
1492941;351;1.0000;1.0000;1.0200;1890.00;;0.9099;
422839;6;;;0.9200;;;;
2647751;2;1.0000;;0.8600;1188.00;3980.00;0.3128;
1097281;81;1.0000;1.0000;0.9200;1131.00;;0.2610;
968400;1;;;0.9300;;;;
2988080;360;0.7300;0.4000;0.9200;2485.00;;0.6465;
1903549;1480;1.0000;1.0000;0.9800;10198.00;7620.00;0.7936;
438073;69;0.0000;0.0000;0.9800;;;;
2492444;152;1.0000;1.0000;0.8700;416.00;;0.3478;
2930844;57;0.0000;0.0000;0.9300;;;;
795906;213;1.0000;1.0000;0.9100;1306.00;;0.5285;
2030368;299;1.0000;1.0000;0.9200;2542.00;;0.9740;
2391681;1;;;0.9300;;;;
1757697;1593;1.0000;1.0000;1.0100;3909.00;;0.7642;
1282601;28;1.0000;1.0000;0.8500;11.00;190.00;0.0579;
471617;846;1.0000;1.0000;0.9400;799.00;;0.4540;
1947788;532;1.0000;1.0000;1.0300;429.00;1310.00;0.7084;
671634;50;1.0000;1.0000;0.7000;154.00;1920.00;0.0802;
1673899;343;1.0000;1.0000;0.8600;3852.00;;0.3344;
2442586;2;;;0.9300;;;;
1466186;69;1.0000;1.0000;0.9200;122.00;;0.1298;
1347338;394;0.9200;0.5000;0.9000;327.00;;0.9659;
2513668;323;0.8900;0.0000;0.9200;833.00;;;
2951568;1;;;0.9200;;360.00;;
2359398;1;;;0.9300;;;;
1911748;374;1.0000;1.0000;1.0000;611.00;1170.00;0.5701;
2129689;523;0.8500;0.2000;0.9200;1391.00;;2.6362;
2181648;1;;;0.9300;;;;
704318;66;0.0000;0.0000;0.9100;;1020.00;;
1863609;147;0.6000;0.0000;0.9300;384.00;;;
1614653;85;0.5000;0.0000;0.9200;140.00;;;
2232315;57;0.0000;0.0000;0.9200;;;;
2798662;116;1.0000;1.0000;0.7700;178.00;;0.1810;
684715;262;0.8800;0.0000;0.7400;2879.00;400.00;;
2056457;545;1.0000;1.0000;0.9200;885.00;;1.3338;
3030497;1;;;0.9400;;;;
2619229;211;0.8600;0.0000;0.9300;192.00;;;
767580;37;0.0000;0.0000;0.9200;;;;
2303920;57;0.0000;0.0000;0.8600;;;;
1395303;55;1.0000;1.0000;0.9200;241.00;;0.1443;
1443997;1338;1.0000;1.0000;1.0300;4895.00;4980.00;1.2398;
1457619;1;;;0.9300;;;;
2122443;48;1.0000;1.0000;0.9200;231.00;;0.1604;
2838554;2553;1.0000;1.0000;1.2100;21892.00;75300.00;0.8248;
1449709;57;0.0000;0.0000;0.9300;;;;
1557059;1829;0.9700;0.7500;0.9400;2520.00;;1.6703;
1895014;1003;0.9100;0.2500;0.9200;1484.00;;1.5819;
1857183;74;1.0000;1.0000;0.9100;56.00;4960.00;0.2469;
21032;1177;1.0000;;1.0100;1079.00;;1.0525;
2917351;28;1.0000;1.0000;0.8200;355.00;;0.0567;
1676685;26;1.0000;1.0000;0.9100;906.00;7440.00;0.1218;
2988357;659;0.8100;0.2000;0.9400;2072.00;;1.5747;
365196;1;;;0.9300;;;;
1065554;718;0.9600;0.7500;0.9300;2050.00;;1.1448;
55561;1;;;0.9100;;;;
2741998;65;0.5000;0.0000;0.9100;69.00;;;
975287;2582;0.9700;0.5900;0.9200;5718.00;7650.00;1.0140;
2519364;76;0.0000;0.0000;0.9200;;;;
165600;752;0.9100;0.0000;0.9000;363.00;;;
518112;396;0.9300;0.5000;0.9700;4976.00;;1.3063;
2610331;757;0.8800;0.7800;0.9000;2762.00;;0.9524;
632661;36;0.0000;0.0000;0.9200;;;;
812015;1;;;0.9300;;;;
1620122;2313;1.0000;1.0000;1.0700;22422.00;59460.00;0.8820;
794055;1;;;0.9100;;1700.00;;
263238;1;;;0.9300;;;;
384538;365;0.9200;0.6700;0.9300;2514.00;;0.2532;
2751380;1;;;0.9100;;;;
2406769;1;;;0.9200;;;;
796861;318;0.9400;0.7500;0.9300;7139.00;;1.0062;
1771130;37;0.0000;0.0000;0.9000;;;;
570065;127;0.0000;0.0000;1.8000;;;;
823628;1616;0.9800;0.8800;0.9500;5101.00;5280.00;1.1023;
708584;1195;0.9000;0.5000;0.9600;16127.00;2230.00;1.3373;
2949709;196;1.0000;1.0000;0.8200;307.00;880.00;0.6743;
162765;8;;;0.9100;;8440.00;;
2395622;139;0.5000;0.5000;0.8800;659.00;8200.00;0.1565;
2387601;85;0.5000;0.0000;0.9200;328.00;;;
2750080;130;0.7500;0.5000;0.9100;35.00;;0.1625;
2164414;206;0.8300;0.0000;0.9200;780.00;;;
17583;910;1.0000;1.0000;0.9000;512.00;;0.7529;
1217269;1;;;0.9200;;;;
1578968;1213;1.0000;1.0000;0.9300;1131.00;;1.3964;
2478511;220;0.8300;0.0000;0.8600;550.00;;;
1713706;1;;;0.9100;;4480.00;;
2209229;98;0.5000;0.0000;0.8200;158.00;;;
686469;120;0.0000;0.0000;0.9200;;;;
396289;13;1.0000;1.0000;0.4600;138.00;;0.0460;
1368338;191;0.6700;0.5000;0.9300;1172.00;400.00;0.3988;
641344;587;1.0000;1.0000;0.9200;1178.00;840.00;0.5144;
12775;757;1.0000;1.0000;1.1400;28883.00;83860.00;1.4530;
2775466;696;1.0000;;0.8600;3198.00;;0.7122;
10474;1;;;0.9100;;920.00;;
2247748;190;0.7500;0.5000;0.8600;166.00;;0.2347;
575830;57;0.0000;0.0000;0.9900;;;;
2713525;1095;1.0000;1.0000;0.8800;1559.00;;0.7475;
1367991;470;1.0000;1.0000;1.0000;1656.00;;1.2604;
1465370;1;;;0.9100;;990.00;;
1453155;64;0.0000;0.0000;0.9100;;1500.00;;
2153340;6;1.0000;1.0000;0.9200;10.00;;0.0227;
2309023;2252;1.0000;1.0000;0.9100;6074.00;;0.7068;
1274560;1672;1.0000;1.0000;1.0100;4148.00;;1.3908;
1585698;64;0.0000;0.0000;0.4800;;2000.00;;
2001516;64;0.0000;0.0000;0.8600;;;;
2727692;1512;0.9400;0.6300;0.9500;26156.00;;1.8016;
1954147;1;;;0.9300;;;;
2612865;114;0.0000;0.0000;0.9300;;;;
2077094;121;0.7100;0.0000;0.9200;360.00;;;
2825167;94;1.0000;1.0000;0.9400;160.00;;0.3130;
2392803;1;;;0.9300;;;;
1212812;120;1.0000;1.0000;0.8400;902.00;;0.2366;
2881746;37;0.0000;0.0000;0.9200;;;;
230188;2084;1.0000;1.0000;1.0600;8768.00;14810.00;0.6133;
1297355;925;0.9600;0.8700;0.9800;11975.00;3770.00;1.0226;
2005429;57;0.0000;0.0000;0.9100;;;;
2252840;1014;0.9400;0.0000;0.9300;1131.00;480.00;1.6882;
313099;657;0.8600;0.0000;0.8600;2886.00;;;
2553741;3;;;0.9300;;;;
1985713;2;;;0.9300;;2570.00;;
1849086;31;1.0000;1.0000;0.9200;130.00;;0.1204;
1415183;152;0.7500;0.0000;0.9200;474.00;;;
2901031;1;;;0.9100;;;;
599545;1;;;0.9100;;1240.00;;
376359;58;0.0000;0.0000;0.9300;;;;
599744;99;0.0000;0.0000;0.9100;;;;
67896;1089;1.0000;1.0000;0.9700;1000.00;;1.6174;
2258257;351;0.9300;0.7500;0.9100;4803.00;;0.4558;
903783;424;0.8600;0.3300;0.9400;3027.00;;1.3885;
2700500;326;1.0000;1.0000;0.9000;1288.00;;0.9014;
631654;1;;;0.9300;131.00;;;
1528518;370;0.8100;0.7700;0.8900;1398.00;19970.00;0.4296;
180362;898;1.0000;1.0000;0.9300;2096.00;7850.00;1.3667;
846001;1;;;0.9300;;;;
1436686;1435;0.8000;0.5100;0.9500;1881.00;;0.2447;
1374019;238;0.1700;0.0000;0.9200;553.00;;;
1305462;263;1.0000;1.0000;0.9500;8558.00;31950.00;0.5145;
2789528;2651;0.9600;0.6100;0.9100;15523.00;8380.00;1.0530;
1765083;114;0.6700;0.0000;0.9200;224.00;;;
1295568;1;;;0.9300;;;;
2701450;656;1.0000;1.0000;0.9200;1284.00;;1.0464;
1676681;90;0.5000;0.0000;0.9100;228.00;1870.00;;
946478;64;0.0000;0.0000;0.9200;;;;
1180665;26;1.0000;1.0000;0.9800;713.00;;0.1069;
1420213;58;1.0000;1.0000;0.9200;8007.00;;0.6255;
1834330;121;0.3300;0.0000;0.9300;19.00;;;
2755494;55;1.0000;1.0000;0.9000;1712.00;;0.2070;
2193153;1409;0.9700;0.8400;1.0800;10215.00;;1.3313;
1299872;1;;;0.9300;;;;
975115;120;0.6700;0.0000;0.9200;366.00;;;
2826014;86;0.6700;0.6700;0.9200;200.00;830.00;0.1527;
2592971;525;1.0000;1.0000;0.8100;309.00;;0.2677;
1212498;68;1.0000;1.0000;0.8500;102.00;;0.1900;
1447234;4;;;0.9300;;;;
333756;28;1.0000;1.0000;0.9200;23.00;;0.0920;
1987006;1;;;0.9300;;;;
787985;197;1.0000;1.0000;0.9100;273.00;;0.6408;
146579;2;;;0.9200;;;;
2028886;93;0.0000;0.0000;0.9200;;;;
2578657;40;0.0000;0.0000;0.9300;;;;
1851583;37;0.0000;0.0000;0.9300;;;;
455363;75;0.0000;0.0000;0.9200;;;;
822416;1;;;0.9300;;;;
1394897;1;;;0.9500;;;;
786417;117;1.0000;1.0000;0.8600;1676.00;7390.00;0.2681;
2626116;120;0.7500;0.0000;0.9200;479.00;;;
183724;60;0.0000;0.0000;0.9300;539.00;;;
634418;64;0.0000;0.0000;1.0200;;;;
1591820;900;0.9200;0.7700;1.0500;8138.00;47684.00;1.8037;
278084;196;0.1400;0.1400;0.9100;464.00;13160.00;0.1218;
522904;1;;;0.9200;;;;
2584526;1;;;0.9100;;;;
2959354;67;0.5000;0.5000;0.9200;32.00;;0.0516;
2574251;537;1.0000;1.0000;0.7800;5337.00;;1.1429;
1043825;657;1.0000;1.0000;1.1400;7389.00;;0.8380;
1696415;1336;0.9600;0.3300;0.9200;259.00;;0.2581;
2777668;1;;;0.9100;;;;
1415757;1;;;0.9100;;8960.00;;
1582205;1;;;0.9300;;;;
1540748;2156;1.0000;0.9700;0.9800;17664.00;9180.00;1.4330;
873108;431;0.9800;0.6700;0.9400;1332.00;;0.9698;
1013957;1;;;0.9300;;;;
2003945;318;0.8300;0.3300;0.8400;3029.00;;0.9788;
1369448;1;;;0.9300;;;;
903496;57;0.0000;0.0000;0.9200;;;;
2684616;57;0.0000;0.0000;0.9200;263.00;;;
1172247;37;0.0000;0.0000;0.9100;;;;
2850655;9;1.0000;1.0000;0.9100;98.00;;0.0460;
2279073;940;0.9700;0.6700;0.8700;2941.00;;0.4156;
1543005;113;0.6700;0.0000;0.8600;98.00;;;
2014764;5;;;0.9500;;;;
1862267;85;0.5000;0.0000;0.9200;119.00;;;
1126703;364;0.9200;0.0000;0.9200;1782.00;;;
387665;57;0.0000;0.0000;0.8500;;;;
2698449;121;0.7500;0.5000;0.6000;509.00;;0.1750;
700747;348;0.9000;0.0000;0.9200;699.00;;;
1273854;1;1.0000;;0.8600;;930.00;0.0000;
1715997;115;0.6700;0.0000;0.8600;596.00;;;
2940853;280;0.6700;0.3300;0.9200;576.00;;1.9568;
361400;8;1.0000;1.0000;0.9200;16.00;;0.0390;
2833747;1433;1.0000;1.0000;0.9800;929.00;5023.00;0.3652;
58091;416;0.5400;0.0000;0.9000;1603.00;;;
2934821;2;1.0000;1.0000;0.9200;59.00;;0.0288;
2564191;2635;0.9900;0.6000;0.9400;1373.00;;1.2291;
1082300;1;;;0.9200;;;;
1562122;754;0.9200;0.3300;0.9200;2203.00;;4.1599;
1962360;371;0.9000;0.0000;0.9200;3798.00;;;
294756;673;1.0000;1.0000;0.9500;1977.00;;1.2560;
763241;175;0.7500;0.0000;0.9200;522.00;;;
1345633;1451;0.9900;0.9000;0.9500;1595.00;;1.3050;
1683478;2276;1.0000;1.0000;0.9100;11583.00;;0.4260;
2822627;1;;;0.9100;;900.00;;
2965117;791;0.9500;0.6700;0.9000;3663.00;2160.00;0.9687;
2703372;366;0.9300;0.8300;0.9200;1641.00;;3.5063;
1597042;446;0.3100;0.0700;0.9200;7133.00;;6.2515;
2220007;57;0.0000;0.0000;0.9000;;;;
2752540;706;1.0000;;0.9300;3440.00;;0.5502;
2856314;1;;;0.9300;;;;
2597680;337;1.0000;1.0000;0.9200;1463.00;;0.9850;
250152;1606;1.0000;1.0000;1.0100;670.00;;0.3047;
1539650;1;;;0.9300;;;;
3031153;1;;;0.9300;;;;
2849006;449;0.2900;0.0000;0.9800;528.00;2510.00;;
436053;1196;0.9700;0.8000;0.9800;2464.00;;2.3451;
2630029;71;1.0000;1.0000;0.8200;83.00;1680.00;0.0494;
1056677;726;1.0000;1.0000;0.9900;2678.00;;1.6504;
35724;22;1.0000;1.0000;0.8600;87.00;;0.0500;
1548216;276;0.8900;0.0000;0.9000;1054.00;;;
